ID,Name,Name_en,ナンバリング,種族,別名,モンスター格付け,素材削減,咆哮レベル,風圧レベル,耐震,状態異常,補足,レア6部位,弱点部位1,弱点部位2,弱点部位3,弱点属性画像1,弱点属性1,弱点属性画像2,弱点属性2,弱点属性画像3,弱点属性3,弱点属性画像4,弱点属性4,弱点属性画像5,弱点属性5,弱点属性一覧,①攻撃属性画像,①攻撃属性,②攻撃属性画像,②攻撃属性,③攻撃属性画像,③攻撃属性,攻撃属性一覧,アイコン画像,画像,裂傷,漂流石,閃光,未公開,次元変異未登場,次元臨界未登場,登場日,初登場タイトル,クエスト,登場するシーズンs,出現エリア,武器一覧,CreatedAt,UpdatedAt
B9mR2s4y,バフバロ,Banbaro,15,獣竜種,猛牛竜（もうぎゅうりゅう）,"通常種,次元変異",素材削減,小,なし,小,,,角,頭,,,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/d710116cbc2.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034921831&Signature=AcI%2B9nHcdEo%2BSwrxJI7K12PbjUs%3D,火,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/10116cbc2f9.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034921846&Signature=FH6MTRBv3iYbVWzsMes8yEwojZI%3D,龍,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/09/30/15d43f732df.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2043064506&Signature=yOmWYZUdqB7hybS26XS2CSqFI4g%3D,爆破,,,,,火属性龍属性爆破,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2025/10/17/18515295142.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2076050128&Signature=z%2FT0DAT5R%2BDvH7Wt1s9VTad8mL0%3D,無属性,,,,,無,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/21/111e26fab09.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034339135&Signature=DXCj3gLANhisPH58u1NksQZs5AQ%3D,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/26/81655119870.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034722048&Signature=nqnBAZID7o6XTdBUryI0x%2F1jQ5Y%3D,なし,白,なし,FALSE,FALSE,FALSE,,モンスターハンターワールド：アイスボーン,",,,",十六夜に揺らぐ鬼火銀雪のランページ,"森林,沼地,雪原","双剣,大剣,太刀,ハンマー,ガンランス,スラッシュアックス,ライトボウガン,弓",2024/06/21 17:27:28,2025/10/17 17:35:29
X1yZ7k3m,ラドバルキン,Radobaan,14,獣竜種,骨鎚竜（こつつりゅう）,"通常種,次元変異",,小,なし,小,,,頭,頭,,,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/4710cdfb791.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034920996&Signature=JdLWj%2BH2roT5RUKXHlBvsBgNuZU%3D,氷,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/10cdfb791e3.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034921005&Signature=LtRKaDlKA1mht3br%2FRdpqGyACqo%3D,龍,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/09/30/11713f815d4.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2043064483&Signature=cr59%2FqfzXnPzF1PAqBearCUJ6Jg%3D,爆破,,,,,氷属性龍属性爆破,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/0cdfb791e3e.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034921034&Signature=J0HDIpBvJ%2Fk4Dd%2FMNYJnegzQTUs%3D,睡眠,,,,,睡眠,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/21/66f0edb86a4.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034320488&Signature=TyFoL3ZZcMeVFujnl1O32Urozss%3D,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/26/d7816551198.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034722020&Signature=pEr5j1uA8t4RuGgITNuYet17zLQ%3D,なし,水色,なし,FALSE,FALSE,FALSE,,モンスターハンター：ワールド,",,,,2025/09/01,2025/09/08,2025/09/14,2025/09/18,2025/09/19",十六夜に揺らぐ鬼火銀雪のランページ,"砂漠,沼地","片手剣,大剣,ハンマー,狩猟笛,ヘビィボウガン",2024/06/21 17:27:08,2025/11/07 16:35:11
D4mS9n2w,ディアブロス,Diablos,13,飛竜種,角竜（かくりゅう）,"通常種,次元変異",素材削減,大,小,なし,,,角,頭,,,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/ea4b0398708.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034920646&Signature=LM4rYnzvfGhbAlEsiWSREzSBDfY%3D,氷,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/29c469b2502.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034920679&Signature=GNRavcg95zR7tyBpOhhAsK0kKEE%3D,龍,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/9b2502e9af8.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034920684&Signature=MWN8RLj8ZjbILGl5oM%2B0%2BoUhGrc%3D,麻痺,,,,,氷属性龍麻痺,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2025/10/17/295142388b1.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2076050134&Signature=OakSNjXROOGaEV4aUqFIoKuaRck%3D,無属性,,,,,無,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/21/fd179499a37.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034339102&Signature=1DV%2F3fjUiHonxvVMjl%2F88XthKs8%3D,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/26/1bc1c358bb8.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034721987&Signature=6x0KAS%2FpL4WvX0%2FvLt9WBWMQDBc%3D,なし,白,なし,FALSE,FALSE,FALSE,,モンスターハンター,",,,,2026/01/19,2026/01/26,2026/01/30",銀雪のランページ春陽薙ぐソードテイル夕凪乱す赤き残光集い築け！空飛ぶ探索拠点！,砂漠,"双剣,ハンマー,狩猟笛,スラッシュアックス,チャージアックス,操虫棍,ヘビィボウガン,弓",2024/06/21 17:26:47,2025/12/27 21:56:00
gP7vT1rL,リオレウス,Rathalos,12,飛竜種,火竜（ひりゅう）,"通常種,次元変異,次元臨界",素材削減,大,小,なし,,,尻尾,頭,翼,,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/42a3c5b84ed.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034920014&Signature=olTXfWzrKnssh6ukJV%2BW4feb8Ic%3D,雷,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/c5b84eda4dc.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034920028&Signature=qamHtTMxC5L3n5UQTsNKXH1j18c%3D,龍,,,,,,,雷属性龍属性,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/4eda4dc33f4.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034920051&Signature=sf5%2F8IzWKYd3pIyv7tCCdqjtwg8%3D,火,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/a4dc33f4ea2.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034920060&Signature=9wvtp66K5jf%2FydM73mbaYbEXx8M%3D,毒,,,火毒,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/21/edb86a487eb.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034320527&Signature=VZEKqd5osUOyMpEEpmI3YmrwvCM%3D,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/26/70b1bc1c358.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034721962&Signature=4Z9sjzcwYA0Ux5JHeKeyPuui9Qg%3D,なし,赤,なし,FALSE,FALSE,TRUE,,モンスターハンター,",",キリンに備えよ！火属性強化クエスト,森林,"片手剣,大剣,太刀,ハンマー,狩猟笛,ランス,ガンランス,スラッシュアックス,チャージアックス,操虫棍,ライトボウガン,弓",2024/06/21 17:26:09,2025/10/07 21:38:06
2hR3tP8j,レイギエナ,Legiana,11,飛竜種,風漂竜（ふうひょうりゅう）,"通常種,次元変異",素材削減,大,大,なし,,,翼,頭,翼,,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/5010f37f22f.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034919856&Signature=Lo5Ry713id%2BFW5H%2FgHH2MPQ13sQ%3D,火,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/f37f22f2f1e.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034919874&Signature=lC32FoBYs1w3engpa35tIMp5iBQ%3D,毒,,,,,,,火属性毒,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/d13cde39232.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034919590&Signature=yLealUGk%2BPgnzKfS2HUtthRqZ6g%3D,氷,,,,,氷,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/21/f0edb86a487.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034320516&Signature=5nSP%2FFveM0601UO%2BGoa4BWRy0fY%3D,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/26/563218470b1.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034721933&Signature=%2F7Nsjau%2F%2BfnLm4Qaw1a9bfR81I8%3D,なし,水色,なし,FALSE,FALSE,FALSE,,モンスターハンター：ワールド,",,,2025/11/05,2025/11/14,2025/11/10,2025/11/24,2025/12/1,2025/12/5",春陽薙ぐソードテイル,"沼地,雪原","片手剣,双剣,大剣,太刀,狩猟笛,ランス,ガンランス,スラッシュアックス,チャージアックス,操虫棍,ライトボウガン,ヘビィボウガン,弓",2024/06/21 17:25:48,2025/11/10 10:52:40
6vN4mX9s,リオレイア,Rathian,10,飛竜種,雌火竜（めすかりゅう）,"通常種,次元変異,次元臨界",素材削減,小,小,なし,,,尻尾（切断のみ）,頭,,,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/4c0d7f55d72.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034919127&Signature=SrcC3SRPOI3xOwG7YkvKl8CQXYw%3D,雷,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/5d7230091e8.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034919144&Signature=ttC3YMQNtpKoXrCBzErlDXmGIX0%3D,龍,,,,,,,雷属性龍属性,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/47374050d62.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034919272&Signature=thFDhgTn1YJ%2Fjvl6swK379ija6I%3D,火,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/74050d62f3c.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034919282&Signature=HOAvPI7KXsTDjByUKxLMWNIMp3w%3D,毒,,,火毒,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/21/db86a487eb9.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034320534&Signature=Xjjoo3ZUPthFAPcrHJkRrHRCCro%3D,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/26/d730f553563.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034721906&Signature=HE0zW8hL5aonU1NhLwyApDBrZnE%3D,なし,青,なし,FALSE,FALSE,FALSE,,モンスターハンター,",,,2025/07/14,2025/09/14,2025/09/18,2025/09/29,2026/01/12,2026/01/19,",十六夜に揺らぐ鬼火夕凪乱す赤き残光,"森林,砂漠","片手剣,太刀,狩猟笛,ガンランス,スラッシュアックス,チャージアックス,操虫棍,ヘビィボウガン,弓",2024/06/21 17:25:13,2025/12/03 17:14:25
xZ9kM1rN,アンジャナフ,Anjanath,9,獣竜種,蛮顎竜（まんがくりゅう）,"通常種,次元変異",素材削減,小,小,なし,,,尻尾,頭,,,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/bb1c5d8aeae.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034918703&Signature=E0vrz8NwayBMcFrnC5ccQgfd6B4%3D,水,,,,,,,,,水属性,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/28/5d8aeaeb5e0.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034918720&Signature=1Y%2B7018oW7%2F0bcTDsQd7g0KwDT8%3D,火,,,,,火,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/21/76752cf27e8.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034320201&Signature=EDj0SUfZQO8ik9NcF64nbdtzUPE%3D,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/26/4adee64fc1a.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034721521&Signature=3fH1GrsTrRVwINx8H4MzLlwj8YA%3D,なし,赤,なし,FALSE,FALSE,FALSE,,モンスターハンター：ワールド,",,,2025/08/18,2025/10/06,2025/07/07,2025/09/14,2025/09/18",銀雪のランページキリンに備えよ！火属性強化クエスト,"森林,砂漠","片手剣,双剣,大剣,太刀,ハンマー,狩猟笛,ガンランス,スラッシュアックス,操虫棍,ライトボウガン,ヘビィボウガン,弓",2024/06/21 17:24:39,2025/10/07 21:36:50
G7sD2n4w,パオウルムー,Paolumu,8,飛竜種,浮空竜（ふくうりゅう）,通常種,素材削減,小,大,なし,,,尻尾,頭,頸袋,,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/037f75e2a8c.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034846482&Signature=PxgAZp07h2pyRzwehv9D0zSVxFo%3D,火,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/09/30/f5a496f2911.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2043064445&Signature=1SL2HJSgsaaRFvh8stKWDzS4MaA%3D,爆破,,,,,,,火属性爆破,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2025/10/17/142388b109b.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2076050142&Signature=NnjUry6d4ZbmMGlHnquS1G2A9jI%3D,無属性,,,,,無,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/21/2b3a66f0edb.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034320477&Signature=j2wnwHqG0Orr854GvnrS%2FjHQcig%3D,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/26/b4adee64fc1.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034721484&Signature=IeF5iOtuV1alHvlbfuwafpy318k%3D,なし,白,なし,FALSE,FALSE,FALSE,,モンスターハンター：ワールド,,十六夜に揺らぐ鬼火,"砂漠,沼地","片手剣,狩猟笛,スラッシュアックス,ライトボウガン",2024/06/21 17:24:06,2025/10/17 17:35:43
jP1vT8rL,ジュラトドス,Jyuratodus,7,魚竜種,泥魚竜（どろぎょりゅう）,"通常種,次元変異",素材削減,なし,なし,なし,,,頭,頭,尻尾,,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/9b2507d8d07.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034845030&Signature=8lEtkNQPEo%2BaHtTP4IU7RYESyIU%3D,雷,,,,,,,,,雷属性,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/507d8d0748f.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034845063&Signature=YkVB%2BdPEowG8PPnN2MkeZMYFUhA%3D,水,,,,,水,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/21/817bd734100.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034320232&Signature=sUJ1jlUXD3k9i7nWecOWgjmRvz8%3D,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/26/ab4adee64fc.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034721442&Signature=A0RQLBUfnXp7nl6bsTzLEmyt5r0%3D,なし,青,なし,FALSE,FALSE,FALSE,,モンスターハンター：ワールド,",2025/08/25,2025/09/14,2025/09/18",,沼地,"片手剣,双剣,大剣,太刀,ハンマー,狩猟笛,ランス,ガンランス,スラッシュアックス,チャージアックス,操虫棍,ライトボウガン,ヘビィボウガン,弓",2024/06/21 17:22:18,2025/10/07 21:36:44
9vN2kX7m,トビカガチ,TobiKadachi,6,牙竜種,飛雷竜（ひらいりゅう）,"通常種,次元変異",素材削減,小,なし,なし,,,尻尾,なし,,,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/33d46d2cd2f.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034833782&Signature=7aHlcyjPfnTsLiLEcymLqWNnXs8%3D,水,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/cd2f90ca772.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034833803&Signature=O%2FqEAXf4y7VIc5znFzDhOu5LnZ8%3D,毒,,,,,,,水属性毒,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/c384972d049.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034833983&Signature=ViNruavPRpotZMxz3xmd7qkxlqw%3D,雷,,,,,雷,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/21/3b350c4618d.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034338726&Signature=KJlvkCwk3Hxj60Pf7lE2dYhYHT8%3D,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/26/4fd0d5ab4ad.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034721395&Signature=RaOs2jBTGI3WYbiofV%2F9fuP0YWE%3D,なし,黄色,なし,FALSE,FALSE,FALSE,,モンスターハンター：ワールド,",,2025/08/04,2025/08/25,2025/09/01,2025/09/14,2025/09/18,2026/01/12",バゼルギウスに備えよう！雷属性強化クエスト春陽薙ぐソードテイル,"森林,沼地","片手剣,双剣,大剣,太刀,ハンマー,狩猟笛,ランス,ガンランス,スラッシュアックス,チャージアックス,操虫棍,ライトボウガン,ヘビィボウガン,弓",2024/06/21 17:21:56,2025/10/07 21:36:41
3hR9tP2s,ドスギルオス,GreatGirros,5,牙竜種,痺賊竜（ひぞくりゅう）,"通常種,次元変異,次元臨界",素材削減,なし,なし,なし,,,頭,頭,,,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/bca7a735cbe.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034844700&Signature=T3vK2FAasiu4TghWIU20%2BwpBNCk%3D,水,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/22bca7a735c.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034844688&Signature=iq6gOFiEL3nNaqi2lGAOejGbbig%3D,睡眠,,,,,,,水属性睡眠,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2025/10/17/2388b109b6d.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2076050147&Signature=TRfmYdFM72XTF%2BTOAwAo2E1TfNM%3D,麻痺,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/735cbea5d7a.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034844720&Signature=fqDdOoXHevR9gDUF0FaF4wYg%2FgM%3D,,,,麻痺,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/21/27e817bd734.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034320225&Signature=2usZWXu%2B0exXoDm%2BvoXTgRMJmQM%3D,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/26/5e0f4fd0d5a.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034721338&Signature=XigULQ73rMFswWWwFvwFLUA2LgU%3D,なし,黄色,なし,FALSE,FALSE,FALSE,,モンスターハンター：ワールド,",,2025/06/30,2025/08/11,2025/09/08,2025/09/14,2025/09/18",十六夜に揺らぐ鬼火銀雪のランページ,"森林,沼地","片手剣,大剣,ハンマー,ガンランス,チャージアックス",2024/06/21 17:21:10,2025/10/17 17:35:48
kL4wT1qg,ボルボロス,Barroth,4,獣竜種,土砂竜（どしゃりゅう）,"通常種,次元変異",素材削減,小,なし,なし,,弱点は前脚か後ろ脚を狙い転倒させよう。泥を纏った箇所は硬いため、泥を剥がせる水属性の武器が有効となる。,尻尾,前脚,,,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/7ef8461ee28.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034836858&Signature=xxyRWRb0DpFwlE7gvy7ZRjK5oeM%3D,火,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/f8461ee2812.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034836866&Signature=EmFU32SBbZ%2Fi68FIKaueBrhCAbk%3D,毒,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/09/30/0639f5a0f5a.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2043064420&Signature=GKAvLGZF3EKXkJQPQa34mcYUrU0%3D,爆破,,,,,火属性毒爆破,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/1ee281266c3.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034836887&Signature=RVTXq8sPY1JnkBcr%2FESBwW%2FSU80%3D,水,,,,,水,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/21/433b350c461.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034338716&Signature=fwEmGzv5xdVvzrcTz6kqgpIsn%2F4%3D,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/24/7259cdf02ba.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034515556&Signature=KSTV2Nd7oZ001chQsAUSRzsZ77Y%3D,なし,白,なし,FALSE,FALSE,FALSE,,モンスターハンター3（トライ）,"2025/06/02,2025/07/21,2025/09/14,2025/09/18",,"砂漠,沼地","片手剣,大剣,ハンマー,狩猟笛,ランス,ガンランス,スラッシュアックス,ライトボウガン",2024/06/21 17:20:42,2025/10/07 21:33:47
B2mR9s7y,プケプケ,PukeiPukei,3,鳥竜種,毒妖鳥（どくようちょう）,通常種,素材削減,小,小,なし,,,尻尾（切断のみ）,頭,,,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/078989c6d25.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034836363&Signature=NKYx4F4xecBe5jWb0w3Amjdcrg4%3D,雷,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/7e1f1d9ea31.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034836429&Signature=FM4%2Fepsb4m7Gp0EyRxE%2FDUAvDiQ%3D,睡眠,,,,,,,雷属性睡眠,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/27/1f1d9ea319f.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034836472&Signature=dZSp1CxcGwTr0wL0el8vZGpvZko%3D,毒,,,,,毒,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/21/0c4618ddc35.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034338735&Signature=d9WF6ZQFzKr0P9WVLtIZblMVHsA%3D,https://s3.ap-northeast-1.amazonaws.com/staging.click-platform.dbfile/user34252/2024/06/24/19bd771aa7b.png?AWSAccessKeyId=AKIA3JCH5IRY54KVZTMW&Expires=2034514972&Signature=hmAQOQhJYv4yZfLA9HrTeVyifKY%3D,なし,青,なし,FALSE,FALSE,FALSE,,モンスターハンター：ワールド,",,2025/07/14",十六夜に揺らぐ鬼火,"森林,砂漠,沼地","片手剣,大剣,ハンマー,狩猟笛,ランス,スラッシュアックス,操虫棍,ヘビィボウガン,弓",2024/06/21 17:18:45,2025/11/07 16:29:51
